2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,goal,target,source,countryCode,seriesCode,seriesName,instrumental,reverse,redundante,sdg
0.0071979624229448905,0.04831128562857765,0.03279233136865357,0.03195779469920844,0.027368051806023173,0.0255325342843045,0.019776076558748603,0.016170226723799155,0.023147281406735973,0.02258591884371572,0.01788838041209246,,,11,11.1,CONAVI,AGU,258,Registro de una propiedad,1,1,,11
0.008986149926431779,0.07311849377369088,0.03631587780231265,0.029008825053121426,0.0340085716583746,0.016965217483164586,0.010175610382663654,0.008765755374058316,0.010117547021550221,0.0075702862905183904,0.016332821473134914,,,11,11.1,CONAVI,BCN,258,Registro de una propiedad,1,1,,11
0.010738132285476364,0.033381594828601875,0.03059942113562125,0.014830918102208369,0.022125011932906183,0.01712844981835927,0.02207767020824925,0.008278716798896172,0.015278917649140225,0.012724344005261302,0.01712191737840071,,,11,11.1,CONAVI,BCS,258,Registro de una propiedad,1,1,,11
0.0011210231309702378,0.01009085340955492,0.01326330913865286,0.008895306859205776,0.01181288465588655,0.0051449736200689464,0.00610653514310975,0.0045358877891143855,0.007641313953517649,7.853692257977429e-4,0.0021457467745462496,,,11,11.1,CONAVI,CAM,258,Registro de una propiedad,1,1,,11
0.0019449967770921173,0.006429709711762793,0.00592949519525799,0.003971826167487957,0.004954578617271244,0.003590599716410173,0.004084316286677987,0.0030552743113257392,0.00422227870740977,0.004467628557995004,0.0023840047666956704,,,11,11.1,CONAVI,CHH,258,Registro de una propiedad,1,1,,11
0.003942287435015336,0.027592240830675508,0.024319605370527287,0.013123210449780091,0.012473943867252596,0.011044747827952528,0.009480492651748744,0.007972741800985242,0.013869820481162216,0.010165398581283238,0.011695844969094508,,,11,11.1,CONAVI,CHP,258,Registro de una propiedad,1,1,,11
2.4091116308203208e-4,0.00509958293212677,0.004297576120141407,0.002996864367423175,0.002423532356500998,0.003287563881329658,0.00317432164447932,0.003723437023875079,0.004721844364930014,0.00345977796682688,0.0061771542489391104,,,11,11.1,CONAVI,CMX,258,Registro de una propiedad,1,1,,11
0.0010609029538635763,0.0088482316597355,0.010518999451182636,0.008462366865880467,0.009597804959186643,0.006322754360119243,0.0040569082675686215,0.0036250164510071626,0.002664862009838171,0.007573445367767446,0.005647149896276839,,,11,11.1,CONAVI,COA,258,Registro de una propiedad,1,1,,11
0.04001883844999704,0.2581641249846905,0.19741230619693345,0.10238876491470664,0.07892315027331492,0.03873191943933402,0.05350349929593745,0.03961146356574858,0.06573126279522644,0.0569909814220217,0.020505251534944192,,,11,11.1,CONAVI,COL,258,Registro de una propiedad,1,1,,11
0.00170026546956389,0.02644863056455487,0.021238400595572287,0.01390881768262456,0.012578462081872835,0.009378386007083869,0.01111230287664618,0.005541995732205271,0.0095490440425571,0.008513363260955857,0.0046514045364382,,,11,11.1,CONAVI,DUR,258,Registro de una propiedad,1,1,,11
0.002864245807584612,0.011391037904993805,0.01034434017375049,0.004524253447460839,0.00818994452012873,0.006873848264785422,0.004801649474376911,0.0028934761865284297,0.0025893803068632016,0.002701202135491316,0.004409583514988126,,,11,11.1,CONAVI,GRO,258,Registro de una propiedad,1,1,,11
0.0032518357609076336,0.030060730361162188,0.019225259742209927,0.012856467202685868,0.021420447068113028,0.013316545970597787,0.012471295397644548,0.009938576978855676,0.017005914829407418,0.016811789041845833,0.020724832901545483,,,11,11.1,CONAVI,GUA,258,Registro de una propiedad,1,1,,11
0.0036149765775695774,0.03446233776574568,0.029206878455867294,0.018472967293762826,0.0237388857019934,0.02326133866529408,0.020398963530536558,0.01648215296634439,0.03335482000943107,0.017992689355723058,0.013244840800558351,,,11,11.1,CONAVI,HID,258,Registro de una propiedad,1,1,,11
0.003886653372048699,0.03576987332482052,0.021617690215570327,0.02062633200144888,0.0274441713916695,0.02216798206393704,0.02145879877340241,0.019663377208916217,0.023103623116016016,0.021439941125842056,0.01379980490283224,,,11,11.1,CONAVI,JAL,258,Registro de una propiedad,1,1,,11
0.005308439626702035,0.02195757015388669,0.024515279582958592,0.015003571822133676,0.01538473438734461,0.012819449162337076,0.006825819187662412,0.005710192007830892,0.004646230792094578,0.004567672519064557,0.00976087966316378,,,11,11.1,CONAVI,MEX,258,Registro de una propiedad,1,1,,11
0.0031514308446214732,0.018289731694875654,0.018136821699620727,0.008897703305368033,0.011782324941979928,0.00874141072405287,0.006136652625148288,0.0063592907836012,0.009242861440840215,0.006841269787999503,0.006038091915379493,,,11,11.1,CONAVI,MIC,258,Registro de una propiedad,1,1,,11
0.005283146881573902,0.017654686351607017,0.02249538840018836,0.02539962277961746,0.014808180325421702,0.022721552324786724,0.015588094630916776,0.00817391900269821,0.008088141836649555,0.010179700143515831,0.011975037949063924,,,11,11.1,CONAVI,MOR,258,Registro de una propiedad,1,1,,11
0.002691466514294721,0.02872455670220652,0.02775279455222921,0.021311562694116604,0.0188390111494786,0.018076036273670718,0.010443747111148382,0.01717677934912445,0.008545838198385574,0.008732442648239528,0.0036948156950505134,,,11,11.1,CONAVI,NAY,258,Registro de una propiedad,1,1,,11
0.008757746214660002,0.06273838518029873,0.05516019956613905,0.049335482991868435,0.05675211754851735,0.04623525521597887,0.037501881169886696,0.03549095991985243,0.0529730870600401,0.032285356307883074,0.03637979228444587,,,11,11.1,CONAVI,NLE,258,Registro de una propiedad,1,1,,11
2.3477275923246884e-4,0.0048198425121993155,0.002923042058399446,0.003151675706577241,0.003160792577235496,0.001556239501620797,0.004236855060466296,0.001492923423300336,0.0019401271863327468,0.0016885044661038955,0.0013752497793594444,,,11,11.1,CONAVI,OAX,258,Registro de una propiedad,1,1,,11
0.0020259791442283387,0.011826383199792196,0.011769482921162444,0.010137745210771515,0.011150284918196038,0.009431646576058826,0.00765981996745778,0.005521319465075339,0.006853396078579825,0.006148545777226379,0.012569229652700794,,,11,11.1,CONAVI,PUE,258,Registro de una propiedad,1,1,,11
0.003709010810776564,0.03970211843543275,0.046552878211524366,0.033254488483124005,0.03926036493007856,0.037304955728417716,0.026478848198911543,0.026125482019228163,0.030421755630825525,0.028217977646009338,0.03342138245728757,,,11,11.1,CONAVI,QUE,258,Registro de una propiedad,1,1,,11
0.018225066343605986,0.056342185478938336,0.0773706831095249,0.05175635764136696,0.05160399203759124,0.05038474772435797,0.04815575057597463,0.04170323994820738,0.05423528667524197,0.04449229374433364,0.04444439413611096,,,11,11.1,CONAVI,ROO,258,Registro de una propiedad,1,1,,11
0.0033459308544190967,0.030511903206620724,0.025542884882642933,0.02073150003347944,0.016895653320096137,0.012899020308543363,0.00983634958287801,0.010118348658450791,0.01337831283693364,0.01095831622711436,0.01567990631404314,,,11,11.1,CONAVI,SIN,258,Registro de una propiedad,1,1,,11
0.0017025503402486734,0.016280441103708174,0.014777391020451237,0.014276355298356715,0.013007577974272754,0.011081896130795762,0.007777734168670771,0.006433203662085783,0.008168054158293872,0.009268789256483436,0.010768444033593613,,,11,11.1,CONAVI,SLP,258,Registro de una propiedad,1,1,,11
0.005366681722182832,0.037160331346287837,0.035016939463035954,0.022128040006618485,0.022945957635639537,0.019122353580916632,0.01423805432022186,0.01242414717593306,0.018730227315991287,0.015582582656292188,0.016666652424586047,,,11,11.1,CONAVI,SON,258,Registro de una propiedad,1,1,,11
0.004277015635094133,0.008706929870349565,0.00967985476063415,0.007591669915723894,0.00619738176047957,0.011251572818944356,0.0049291666068331744,0.007151004621800348,0.0032191900517829714,0.0048604064054649405,0.005552662146508818,,,11,11.1,CONAVI,TAB,258,Registro de una propiedad,1,1,,11
0.007880048776208093,0.06062939555023907,0.05534137574124795,0.02164723831579388,0.023019293332327318,0.01331072959130344,0.011723776746969923,0.007568156438652908,0.016015529960948294,0.014867542423702166,0.019392496149714625,,,11,11.1,CONAVI,TAM,258,Registro de una propiedad,1,1,,11
1.7772619584930803e-4,0.0099436261196579,0.009280298333498659,0.0049861387596951655,0.004354454015652693,0.005645514285389453,0.002853948493156759,0.00520637657813011,0.0026315477062005595,0.0018035194393631,0.0013005432641945446,,,11,11.1,CONAVI,TLA,258,Registro de una propiedad,1,1,,11
0.002371196320043567,0.015897946388422787,0.012740047911914586,0.009950483975923215,0.00998805048088499,0.00992099196338536,0.007371017855728897,0.006498634563331545,0.008382206471900121,0.0056991396209250395,0.006661573767748313,,,11,11.1,CONAVI,VER,258,Registro de una propiedad,1,1,,11
0.0016053941242575053,0.02710485499904544,0.02854907016437191,0.015000237422589074,0.026179889380749097,0.015977822289139205,0.013334137919980086,0.018988054264238267,0.020777282492623426,0.022804704299885844,0.0230093796273206,,,11,11.1,CONAVI,YUC,258,Registro de una propiedad,1,1,,11
6.705333094126784e-4,0.011905395185108948,0.009086739199637092,0.007548287763535359,0.008344100627996379,0.00602127586683014,0.0059590365766985925,0.0038674357433634322,0.005408531739554347,0.005796824638892205,0.004304643667183956,,,11,11.1,CONAVI,ZAC,258,Registro de una propiedad,1,1,,11
100,100,100,100,100,100,100,100,100,83.7,,,,6,6.3,CONAGUA,AGU,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
83,96.9,92.6,106.7,100,99.7,93,93.2,94.8,96.8,,,,6,6.3,CONAGUA,BCN,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
48.2,47.9,44.9,58.9,56.7,60.9,70.8,75,73.2,58,,,,6,6.3,CONAGUA,BCS,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
1.9,2.9,3.8,6.1,5.6,7.8,6.8,5.3,6.6,7.5,,,,6,6.3,CONAGUA,CAM,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
56.7,71.2,71.5,71.6,74.1,74.2,78,79.7,80.4,85.6,,,,6,6.3,CONAGUA,CHH,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
17.7,23.8,47.2,21.1,26.4,21.5,23.1,22.7,19.1,22.2,,,,6,6.3,CONAGUA,CHP,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
18.6,36.7,37.8,43.9,51.8,52.5,53.3,61,62.4,63,,,,6,6.3,CONAGUA,CMX,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
14.4,11.9,12.9,14.4,15.1,15.1,14,13.6,15.2,41.2,,,,6,6.3,CONAGUA,COA,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
42.9,43.2,51.3,49.8,50.7,47.4,48.2,47,47.2,62.6,,,,6,6.3,CONAGUA,COL,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
56.4,53.6,58.9,67.7,68.2,71.2,73.2,68.2,68.1,70.8,,,,6,6.3,CONAGUA,DUR,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
56.2,31.4,33.1,72.5,88.5,82.4,75,96.7,96.8,97.5,,,,6,6.3,CONAGUA,GRO,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
42.8,49.4,50.1,53.6,53.2,53.2,54.7,64.2,59.8,65.3,,,,6,6.3,CONAGUA,GUA,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
2.1,8.9,7.5,7.7,14.5,14.5,7.9,6.3,11.9,17.6,,,,6,6.3,CONAGUA,HID,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
22.4,23,24.7,24.1,26.7,36.8,47.3,53,86.8,83.3,,,,6,6.3,CONAGUA,JAL,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
18.8,19.9,21.1,22.2,26.1,27.4,29.9,30.3,26.5,37.3,,,,6,6.3,CONAGUA,MEX,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
16.5,38.1,27,30.4,30.5,31,30.4,35.8,34.5,37.5,,,,6,6.3,CONAGUA,MIC,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
16,16.5,18.9,20.4,20.5,27.7,27.5,24.6,22.8,24.3,,,,6,6.3,CONAGUA,MOR,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
63,55.5,60.5,70.3,79,79.1,90.7,100,100,100,,,,6,6.3,CONAGUA,NAY,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
100,100,100,100,100,100,100,100,100,100,,,,6,6.3,CONAGUA,NLE,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
36,32.4,44.4,44.1,41.9,41,39.8,46.7,46.4,47,,,,6,6.3,CONAGUA,OAX,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
44.3,43.9,42.7,44.8,43.8,55.2,49,61.5,65.1,62.2,,,,6,6.3,CONAGUA,PUE,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
24.1,22.3,22.7,26.5,46.2,46,46.9,50.4,52,53.3,,,,6,6.3,CONAGUA,QUE,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
100,54.9,67,69.2,62.6,67.1,61.6,61.6,61.9,51.2,,,,6,6.3,CONAGUA,ROO,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
58.6,63.9,68.4,69.4,73.6,76.6,77.3,73.4,76,83.3,,,,6,6.3,CONAGUA,SIN,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
46.2,56.6,60.1,63,61.7,60.5,60.5,65.5,67.9,68,,,,6,6.3,CONAGUA,SLP,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
30.5,36.3,39.6,36.7,35.7,35.9,39,38.6,36.8,37.5,,,,6,6.3,CONAGUA,SON,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
35.3,19.9,18.3,19.5,21.8,21.8,21.5,26.2,26.3,25.7,,,,6,6.3,CONAGUA,TAB,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
48.1,49.7,59.4,64.8,69,84.6,85.6,81.2,94.9,93.4,,,,6,6.3,CONAGUA,TAM,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
49.4,55.9,58.2,58.4,58.7,53,51.3,45.6,36.2,35.8,,,,6,6.3,CONAGUA,TLA,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
20.4,21.6,26.6,32.9,35.9,41.7,41.3,46.8,44.4,51,,,,6,6.3,CONAGUA,VER,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
1.8,2.1,2.1,2.4,3.4,2.7,2.7,3.3,4.2,4.5,,,,6,6.3,CONAGUA,YUC,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
8.6,10,12.1,16.1,21.3,24.3,25.5,39.2,38.6,64.7,,,,6,6.3,CONAGUA,ZAC,262,Porcentaje de cobertura de tratamiento de aguas residuales,1,0,,6
,,0.7419495840000001,,0.7527773609999999,,0.759593472,,,,,,,1,1.2,PNUD,AGU,264,Índice de Desarrollo Humano,0,0,,1
,,0.750434972,,0.7588091140000001,,0.759818075,,,,,,,1,1.2,PNUD,BCN,264,Índice de Desarrollo Humano,0,0,,1
,,0.78245354,,0.7856781629999999,,0.776220666,,,,,,,1,1.2,PNUD,BCS,264,Índice de Desarrollo Humano,0,0,,1
,,0.723171205,,0.733032789,,0.749021158,,,,,,,1,1.2,PNUD,CAM,264,Índice de Desarrollo Humano,0,0,,1
,,0.75368171,,0.7594405870000001,,0.763166503,,,,,,,1,1.2,PNUD,CHH,264,Índice de Desarrollo Humano,0,0,,1
,,0.7514102690000001,,0.764332945,,0.768270995,,,,,,,1,1.2,PNUD,CHP,264,Índice de Desarrollo Humano,0,0,,1
,,0.81832685,,0.8295071629999999,,0.830066889,,,,,,,1,1.2,PNUD,CMX,264,Índice de Desarrollo Humano,0,0,,1
,,0.644072656,,0.654494018,,0.667280771,,,,,,,1,1.2,PNUD,COA,264,Índice de Desarrollo Humano,0,0,,1
,,0.7299039209999999,,0.710233261,,0.734428325,,,,,,,1,1.2,PNUD,COL,264,Índice de Desarrollo Humano,0,0,,1
,,0.714186089,,0.721253872,,0.7309496590000001,,,,,,,1,1.2,PNUD,DUR,264,Índice de Desarrollo Humano,0,0,,1
,,0.663300068,,0.6777749059999999,,0.6794874940000001,,,,,,,1,1.2,PNUD,GRO,264,Índice de Desarrollo Humano,0,0,,1
,,0.7001326920000001,,0.710552891,,0.719702906,,,,,,,1,1.2,PNUD,GUA,264,Índice de Desarrollo Humano,0,0,,1
,,0.701473208,,0.7153868790000001,,0.722972043,,,,,,,1,1.2,PNUD,HID,264,Índice de Desarrollo Humano,0,0,,1
,,0.7326841890000001,,0.743617256,,0.751421873,,,,,,,1,1.2,PNUD,JAL,264,Índice de Desarrollo Humano,0,0,,1
,,0.72772442,,0.740165835,,0.74458534,,,,,,,1,1.2,PNUD,MEX,264,Índice de Desarrollo Humano,0,0,,1
,,0.68333977,,0.699792493,,0.7001672959999999,,,,,,,1,1.2,PNUD,MIC,264,Índice de Desarrollo Humano,0,0,,1
,,0.736123182,,0.743202758,,0.7494964190000001,,,,,,,1,1.2,PNUD,MOR,264,Índice de Desarrollo Humano,0,0,,1
,,0.7266116109999999,,0.742847282,,0.7330938779999999,,,,,,,1,1.2,PNUD,NAY,264,Índice de Desarrollo Humano,0,0,,1
,,0.781660575,,0.7924441090000001,,0.789600525,,,,,,,1,1.2,PNUD,NLE,264,Índice de Desarrollo Humano,0,0,,1
,,0.664239507,,0.672620735,,0.6813597490000001,,,,,,,1,1.2,PNUD,OAX,264,Índice de Desarrollo Humano,0,0,,1
,,0.69192299,,0.70777481,,0.717188319,,,,,,,1,1.2,PNUD,PUE,264,Índice de Desarrollo Humano,0,0,,1
,,0.7418612309999999,,0.747561183,,0.760192815,,,,,,,1,1.2,PNUD,QUE,264,Índice de Desarrollo Humano,0,0,,1
,,0.7394674240000001,,0.7457272140000001,,0.753629914,,,,,,,1,1.2,PNUD,ROO,264,Índice de Desarrollo Humano,0,0,,1
,,0.750681116,,0.752106748,,0.7574735690000001,,,,,,,1,1.2,PNUD,SIN,264,Índice de Desarrollo Humano,0,0,,1
,,0.704196835,,0.7145574379999999,,0.726202239,,,,,,,1,1.2,PNUD,SLP,264,Índice de Desarrollo Humano,0,0,,1
,,0.764163149,,0.766266261,,0.77928277,,,,,,,1,1.2,PNUD,SON,264,Índice de Desarrollo Humano,0,0,,1
,,0.720593028,,0.7311625140000001,,0.74165117,,,,,,,1,1.2,PNUD,TAB,264,Índice de Desarrollo Humano,0,0,,1
,,0.7492666659999999,,0.749842076,,0.758050447,,,,,,,1,1.2,PNUD,TAM,264,Índice de Desarrollo Humano,0,0,,1
,,0.706982984,,0.714850234,,0.7271430059999999,,,,,,,1,1.2,PNUD,TLA,264,Índice de Desarrollo Humano,0,0,,1
,,0.695836417,,0.7062112079999999,,0.71347069,,,,,,,1,1.2,PNUD,VER,264,Índice de Desarrollo Humano,0,0,,1
,,0.7191403340000001,,0.728162662,,0.739301718,,,,,,,1,1.2,PNUD,YUC,264,Índice de Desarrollo Humano,0,0,,1
,,0.70013474,,0.70760155,,0.7200496470000001,,,,,,,1,1.2,PNUD,ZAC,264,Índice de Desarrollo Humano,0,0,,1
0.663451616,1.26497118,1.147886026,1.887197295,1.159155737,0.861934882,1.654089284,0.711926177,2.252687611,2.034431677,1.646235956,,,8.1,8.3,INEGI,AGU,272,Inversión extranjera directa,0,0,,8
6.268336247000001,5.512621922,4.949889902,4.547128033,5.282951029,3.28610244,4.730927849,2.6968561610000004,4.018088276,3.536365145,5.268512575,,,8.1,8.3,INEGI,BCN,272,Inversión extranjera directa,0,0,,8
2.753132514,2.779199665,2.693779593,2.413397647,1.877045953,2.774816154,3.240649691,0.868735019,0.8501814109999999,1.094343591,1.610004692,,,8.1,8.3,INEGI,BCS,272,Inversión extranjera directa,0,0,,8
0.14258169099999998,0.414463591,0.5100479370000001,0.10272963,0.264566743,0.20428061600000005,0.986044608,0.581699419,0.7703852040000001,1.284967006,0.718986503,,,8.1,8.3,INEGI,CAM,272,Inversión extranjera directa,0,0,,8
0.502207238,0.36256302,0.637145724,0.7423199159999999,0.914393636,0.6134481589999999,0.237221224,0.35063840700000004,0.6829048679999999,0.415427073,-0.17691372100000002,,,8.1,8.3,INEGI,CHH,272,Inversión extranjera directa,0,0,,8
2.888780808,2.052829412,1.983686843,2.116937815,2.754730696,2.68213753,2.187015159,3.56900144,5.492569302000001,4.070434875,4.620807763999999,,,8.1,8.3,INEGI,CHP,272,Inversión extranjera directa,0,0,,8
25.89872278,21.3536254,26.08952465,30.27242143,14.75766688,26.40979834,5.713640141,12.14510415,19.65629739,16.63543311,20.9730703,,,8.1,8.3,INEGI,CMX,272,Inversión extranjera directa,0,0,,8
0.422063175,0.57576375,0.215021379,0.466686001,0.5748794979999999,0.369217054,0.560535668,0.398675572,0.109201065,0.43705688,0.398091608,,,8.1,8.3,INEGI,COA,272,Inversión extranjera directa,0,0,,8
9.261462977,6.985082089,8.930581287,7.857713894,6.814815032,5.057047343,5.796525334,4.79784168,6.456691404,7.311209151,7.016057919,,,8.1,8.3,INEGI,COL,272,Inversión extranjera directa,0,0,,8
0.050948479000000005,1.298996983,1.66065745,0.702447066,1.51431771,0.85833039,1.248263107,0.928849269,0.244327801,0.546900457,0.8204889240000001,,,8.1,8.3,INEGI,DUR,272,Inversión extranjera directa,0,0,,8
0.772244378,0.342847485,1.954223001,0.747244903,0.51215321,0.791214557,0.761353114,2.267586972,1.70933172,0.483543426,0.598864659,,,8.1,8.3,INEGI,GRO,272,Inversión extranjera directa,0,0,,8
2.820505629,3.364415565,2.557621274,2.8061861830000003,1.472296129,5.740839741,6.083474267000001,5.330754575,4.307942191,4.847904337,4.246084484,,,8.1,8.3,INEGI,GUA,272,Inversión extranjera directa,0,0,,8
0.919168397,0.26825567,0.414181331,0.61479118,1.394771197,1.165588405,0.834211415,0.98833461,-0.29517459,1.571309892,1.178317566,,,8.1,8.3,INEGI,HID,272,Inversión extranjera directa,0,0,,8
4.665541126,5.655221517999999,3.520709662,5.604317599,8.249927172000001,4.226444582,6.635325334,6.1078402810000005,5.887417226,8.079640182999999,6.88665839,,,8.1,8.3,INEGI,JAL,272,Inversión extranjera directa,0,0,,8
11.36019618,6.842586744,7.978025344,8.794516355,7.581158771,10.66252342,14.21690124,9.210327689,11.86434013,8.407653642,7.093772719,,,8.1,8.3,INEGI,MEX,272,Inversión extranjera directa,0,0,,8
0.299544816,5.733436234,0.636905222,0.86314516,0.580438484,0.609175523,1.567824775,4.704509914,0.652439502,1.200347535,0.478598055,,,8.1,8.3,INEGI,MIC,272,Inversión extranjera directa,0,0,,8
0.822539365,1.212360992,0.968884007,0.6712887740000001,0.731144103,0.487120347,1.242488832,1.243202437,1.085403451,1.321736638,0.609110733,,,8.1,8.3,INEGI,MOR,272,Inversión extranjera directa,0,0,,8
1.182644172,0.755977268,0.5101773279999999,0.557822554,0.650887004,0.56898724,0.7643336159999999,1.116162177,0.402704358,0.290661509,0.28496925300000003,,,8.1,8.3,INEGI,NAY,272,Inversión extranjera directa,0,0,,8
8.146310977999999,11.05097221,5.606673432000001,5.717399052999999,17.55480259,7.179546078,5.8822155239999985,4.690264512,5.662403252000001,9.118766617,9.992059813,,,8.1,8.3,INEGI,NLE,272,Inversión extranjera directa,0,0,,8
0.5216536829999999,0.532125442,0.682876295,1.301167041,0.431170161,0.7141646759999999,1.658733962,4.054704369,1.729594586,0.868528203,0.6586367,,,8.1,8.3,INEGI,OAX,272,Inversión extranjera directa,0,0,,8
2.005477575,2.041770217,1.295836061,1.054957908,2.875505369,2.466212937,3.471940872,2.985545073,3.3773928860000004,2.054961748,3.7984505139999998,,,8.1,8.3,INEGI,PUE,272,Inversión extranjera directa,0,0,,8
3.549247106,2.511817047,3.645326472,6.256958057,3.109440919,4.091825718,0.076799402,1.844160998,3.864736748,4.161353145,3.081771519,,,8.1,8.3,INEGI,QUE,272,Inversión extranjera directa,0,0,,8
2.425661653,3.07713641,1.040178911,1.565434594,1.387664288,1.936024376,2.913038036,2.067913503,0.7093965390000001,1.023326502,0.828093195,,,8.1,8.3,INEGI,ROO,272,Inversión extranjera directa,0,0,,8
0.682655285,0.854722523,0.593406355,0.816828613,0.8135299140000001,0.931440111,2.042772715,1.299341873,1.393226394,1.276082186,1.27779262,,,8.1,8.3,INEGI,SIN,272,Inversión extranjera directa,0,0,,8
1.0008233359999998,1.614195097,1.567424645,0.469006473,1.736353717,0.986045648,4.043461145,4.104446997,3.536713756,5.323406201,3.111227762,,,8.1,8.3,INEGI,SLP,272,Inversión extranjera directa,0,0,,8
2.243989472,2.954616039,5.347848473,1.952222294,4.0647164510000025,1.313841454,5.627653357000001,4.038847784,3.332206202,1.787937551,2.095592119,,,8.1,8.3,INEGI,SON,272,Inversión extranjera directa,0,0,,8
0.389683806,0.553345862,0.459298578,0.458574181,0.513802211,0.92770316,1.52210161,0.675132416,0.8520448159999999,1.713277255,0.8344209709999999,,,8.1,8.3,INEGI,TAB,272,Inversión extranjera directa,0,0,,8
4.038726341,2.70336474,3.172164738,3.286544517,3.795327682,3.619412116,4.877851944,3.624164419,2.4094696630000003,2.960809986,4.102282967,,,8.1,8.3,INEGI,TAM,272,Inversión extranjera directa,0,0,,8
1.145406479,0.285593542,0.420868908,0.3982140770000001,0.334334262,0.997930696,0.367370571,0.153117885,0.41350434,0.36499644,0.337870354,,,8.1,8.3,INEGI,TLA,272,Inversión extranjera directa,0,0,,8
1.195125712,1.77998531,2.06722551,2.854162643,4.551722913,4.847812917,4.924702662,3.046130966,3.798601398,4.802181527,3.362382367,,,8.1,8.3,INEGI,VER,272,Inversión extranjera directa,0,0,,8
0.492888516,0.592323857,0.494158201,0.437062355,0.343796659,0.636267354,0.587869479,1.1005286159999998,0.266602681,0.5886363170000001,0.333432028,,,8.1,8.3,INEGI,YUC,272,Inversión extranjera directa,0,0,,8
0.46827846,2.672813212,6.247765457000001,1.663176756,1.40053388,1.982766031,3.54266406,8.29765464,2.506368421,0.386370198,1.914268693,,,8.1,8.3,INEGI,ZAC,272,Inversión extranjera directa,0,0,,8
12.33351391,14.34897078,12.86006409,25.09876888,16.56883883,35.73795343,22.5619846,17.67273848,17.64879576,17.62772075,18.46352041,,,8.1,8.3,SIACON,AGU,279,Productividad agrícola (Valor/Hect ),0,0,,8
38.43476565,33.58498684,37.83310507,45.17951319,47.1106506,46.87068938,54.35961629,56.65360676,69.54749576,79.7600934,77.82770284,,,8.1,8.3,SIACON,BCN,279,Productividad agrícola (Valor/Hect ),0,0,,8
74.80594071,65.69716457,64.43946475,58.92089962,74.49192038,76.70130572,80.23021079,76.28193454,91.23729419,104.0492811,124.4334893,,,8.1,8.3,SIACON,BCS,279,Productividad agrícola (Valor/Hect ),0,0,,8
6.278972633,7.70411317,9.434279637000001,8.644631018,10.54850054,13.65116386,12.0369439,10.99090052,10.58863401,11.66602949,14.79334136,,,8.1,8.3,SIACON,CAM,279,Productividad agrícola (Valor/Hect ),0,0,,8
19.44649853,22.05987073,27.64809613,24.99687421,27.12689763,31.0033088,28.77817575,28.493192,28.05731112,27.16794742,33.75122179,,,8.1,8.3,SIACON,CHH,279,Productividad agrícola (Valor/Hect ),0,0,,8
13.51764445,14.46509266,16.11320539,19.72252409,17.62938552,22.03250549,23.80247963,22.01841099,24.98301906,25.13453544,27.26897491,,,8.1,8.3,SIACON,CHP,279,Productividad agrícola (Valor/Hect ),0,0,,8
51.33412992,50.30640398,53.30491745,53.26762522,61.31918316,55.44844593,62.4334807,76.22906599,69.27885408,67.92594778,90.0842675,,,8.1,8.3,SIACON,CMX,279,Productividad agrícola (Valor/Hect ),0,0,,8
8.878788539,10.804957,11.60430699,11.3510032,12.44657153,14.87992992,14.5470326,12.28192721,12.09122781,11.92719604,12.8506435,,,8.1,8.3,SIACON,COA,279,Productividad agrícola (Valor/Hect ),0,0,,8
